TransactionID,UserID,Amount,Merchant,Location,Time,TransactionType,DeviceType,IsFraud
7256ac5f-a623-42f7-852d-caf87cf7305e,171,4716.88,Amazon,Chennai,2025-06-24 10:48:11,P2M,Android,0
3f28b3a1-006c-45e4-ae91-d5887f59b9d3,112,3263.98,Zomato,Ahmedabad,2025-06-24 11:17:22,P2P,Android,0
28ce58cf-a83a-4da2-846f-7203d140008d,1399,9917.31,Swiggy,Jaipur,2025-06-24 11:23:37,P2M,Android,0
16cea766-525b-4f22-a89b-6a14832f6bce,447,10045.27,Amazon,Pune,2025-06-24 12:08:08,P2M,iOS,0
6451e30a-e9e9-4647-8b3e-c580223d1dfc,806,3000.28,SmallShop,Mumbai,2025-06-24 12:12:23,P2M,iOS,0
db2a20ac-3b25-419f-aafa-7271aea1ec9d,975,7470.41,UnknownQR,Delhi,2025-06-24 12:22:02,QR,Android,0
d6ba65f4-b131-49d8-b1b1-453d67c5c868,100,4121.97,Airtel,Mumbai,2025-06-24 12:34:39,PullRequest,iOS,0
191bd647-7e79-48fb-8098-15c94c6a83ec,194,3672.6,Flipkart,Surat,2025-06-24 14:02:55,PullRequest,iOS,0
5b207d5d-dc69-446b-bbf8-716de280cc7f,1406,3922.32,Amazon,Surat,2025-06-24 14:28:02,PullRequest,Android,0
915dcfb0-311d-422f-b478-2dc311fe3a4e,251,5529.77,Amazon,Kolkata,2025-06-24 15:19:21,QR,Android,0
426ec050-9732-4e04-9102-5edd71e3dbb1,431,8972.27,UnknownQR,Surat,2025-06-24 17:28:46,P2M,iOS,0
22313f25-27d8-4c1a-b75e-d213d470baad,839,3898.34,Ola,Delhi,2025-06-24 17:31:16,P2P,Android,0
817ea591-ce7b-4375-91e2-9aaa8c383da2,1019,3680.65,Jio,Kolkata,2025-06-24 18:19:31,P2M,Android,0
8e6e5b6f-0286-4879-81bc-37bbb29d74a1,657,2038.95,UnknownQR,Delhi,2025-06-24 18:56:48,QR,Android,0
c9f48f43-9769-4e15-8857-45dc41accfa3,472,5260.84,Ola,Chennai,2025-06-24 20:03:37,P2M,Android,0
46b0e826-33ba-44fc-a49f-e9a181ee12c6,1205,1360.36,ElectricityBoard,Indore,2025-06-24 20:44:52,P2P,Android,0
b2ab3c8c-2d97-45c0-b078-425248767f0c,1304,3976.26,Zomato,Bengaluru,2025-06-24 21:13:52,P2P,Android,0
b486d3a3-3ce1-4c5e-9810-0bbb7d6834eb,1367,3061.88,Amazon,Surat,2025-06-24 21:30:18,Refund,Android,0
d0a4a61b-b8df-46ce-b0ef-faebce460962,459,4439.82,Amazon,Delhi,2025-06-24 21:33:18,AutoPay,Android,0
633e8d89-f2ce-468f-b795-c5641cf30f7b,560,4740.14,Airtel,Ahmedabad,2025-06-24 22:06:39,P2P,iOS,0
37eb4d18-4456-403c-9f8f-bb72aff8493f,616,5993.35,ElectricityBoard,Hyderabad,2025-06-25 00:30:14,P2M,iOS,0
29223e53-d940-4fa3-8a6b-c15a9f56e2e0,242,1342.76,Swiggy,Lucknow,2025-06-25 01:27:30,Refund,Android,0
ac8a8362-9210-4c34-8c0c-921ed264bb21,898,3839.8,UnknownQR,Bengaluru,2025-06-25 02:12:10,Refund,iOS,0
c8b25870-690f-4bbe-ae24-5885b87e916a,248,10407.49,ElectricityBoard,Delhi,2025-06-25 02:12:32,P2P,Android,0
bb141c68-1354-4de2-8478-7e8f1adeed0c,195,3060.37,PaytmMall,Lucknow,2025-06-25 02:24:24,Refund,Emulator,0
056f9dcd-91fb-4391-acdd-0d9a1cdb49a2,595,4191.01,Zomato,Pune,2025-06-25 04:44:11,Refund,Android,0
c5bc5e5b-e20d-4fd7-972e-53df81c7e6b2,878,6931.14,Flipkart,Lucknow,2025-06-25 04:48:43,P2P,Android,0
91d9a9af-bd4e-4949-af0a-d3076352dad8,1070,6394.55,Flipkart,Ahmedabad,2025-06-25 05:09:55,AutoPay,iOS,0
867878b9-c9de-4bff-98cf-8585a4db25b7,1167,2251.27,Amazon,Lucknow,2025-06-25 05:12:12,P2M,iOS,0
17217629-3cf0-4ee2-9808-09ca1fdbac17,437,2865.72,Swiggy,Hyderabad,2025-06-25 05:36:27,P2P,Android,0
9bc3d1ef-a145-42a2-b7c7-b9bd7c2c8726,1070,4513.15,IRCTC,Bengaluru,2025-06-25 06:03:03,P2P,Android,0
9c782516-6fff-44ce-8b54-a82f4ce730a4,1357,14932.46,Flipkart,Bengaluru,2025-06-25 06:33:36,P2M,iOS,1
46080cc3-f5c2-40c6-a85f-5deca4d1ee10,1214,2571.18,BigBazaar,Jaipur,2025-06-25 06:45:51,QR,iOS,0
6cccc8db-5236-4c6f-b864-680ee82c6c82,295,1274.41,IRCTC,Pune,2025-06-25 07:34:55,P2P,Android,0
d4214e4c-05af-4859-bee5-93392ef13142,989,4396.83,Airtel,Ahmedabad,2025-06-25 08:43:59,P2P,Android,0
daea5406-03ec-4d64-b887-14a9e19d2ef0,442,8603.1,UnknownQR,Indore,2025-06-25 08:56:17,P2M,iOS,0
af7df16e-19c1-432c-b533-ad181b0f24d8,705,1309.79,Swiggy,Jaipur,2025-06-25 09:00:40,P2P,Android,0
64be103d-201d-4f6b-aec9-ae3f49e319fe,651,10883.96,Zomato,Chennai,2025-06-25 09:19:14,P2M,Android,0
d2cad132-7830-4043-9126-4cbdbfd81aa2,522,6982.78,Uber,Surat,2025-06-25 09:28:39,Refund,Android,0
93868cbf-0040-4439-a1cc-0b236c8b479e,990,5289.83,ElectricityBoard,Lucknow,2025-06-25 10:27:58,P2M,Android,0
f18b1e98-6b6a-4bf9-ab2c-e60f7e2dd8d2,468,11618.47,Amazon,Lucknow,2025-06-25 10:32:57,P2P,Android,0
c71dbc36-1700-4961-9fd6-7fde07cd4a0c,682,6671.95,Amazon,Bengaluru,2025-06-25 11:17:33,P2M,Android,0
005d7a26-9010-432c-98ea-2230973bb301,1187,4541.4,Amazon,Surat,2025-06-25 11:18:56,P2P,Android,0
f37f1ee2-a5e0-416d-bb65-0b4edde194ca,405,3324.74,Zomato,Chennai,2025-06-25 12:15:09,P2M,Rooted,1
1b97056c-2482-4866-95e2-59006b73d93c,600,7024.87,Flipkart,Mumbai,2025-06-25 12:53:10,QR,Android,0
3cbbd665-3590-467e-9f2e-dafbd16275cd,1168,2792.01,SmallShop,Bengaluru,2025-06-25 13:45:20,P2P,iOS,0
e09e0fa9-b04b-4944-ba51-4490ea1b28a1,455,2661.03,Swiggy,Bengaluru,2025-06-25 16:25:20,QR,Android,0
6d6c2d0a-5870-47d4-b234-7f0bff4cb86c,738,1605.89,Swiggy,Hyderabad,2025-06-25 16:38:40,P2M,Android,0
b36c3a2b-c3e5-4dc7-b4b4-508e3d60dac9,1263,5923.48,Amazon,Indore,2025-06-25 16:40:43,P2P,iOS,0
615eb5da-00a7-4bc2-8a82-4997c712838b,104,11410.5,Jio,Ahmedabad,2025-06-25 17:03:41,P2M,Android,0
1085416c-172d-4787-8a33-93eee7edd10e,167,8361.19,IRCTC,Indore,2025-06-25 17:39:14,P2P,Android,0
564b3746-0a41-4931-93cb-e99de943ac32,822,2546.37,Uber,Kolkata,2025-06-25 18:17:43,AutoPay,iOS,0
bdd55eb6-838c-4be7-a0a1-918b969ba037,791,2205.81,Swiggy,Kolkata,2025-06-25 18:52:29,P2M,Android,0
f130e608-ae2f-4d81-98f1-a1d2fcbc7e03,1436,3540.54,SmallShop,Hyderabad,2025-06-25 18:52:52,QR,iOS,0
f317a4ad-e5d7-4b2d-b954-c6e76a20a83f,8,1510.12,Airtel,Bengaluru,2025-06-25 18:58:44,AutoPay,Android,0
e88a5d9c-4965-4559-81ea-054cf424be17,932,3062.25,Uber,Kolkata,2025-06-25 19:29:41,Refund,Android,0
01063fa8-d624-4740-8df6-cb1d7b267c25,351,5054.11,Uber,Lucknow,2025-06-25 19:33:42,AutoPay,Android,0
e5c69bc8-32b5-4fd9-9f7d-25ccc87a2f19,1206,5902.27,SmallShop,Surat,2025-06-25 20:05:43,P2M,Android,0
1c92f72b-581b-402b-a242-5853638dcd6c,308,4134.61,Zomato,Ahmedabad,2025-06-25 20:08:01,Refund,Android,0
1354e5e0-5d4e-47c3-a331-59b8b57dc50b,930,2333.83,Amazon,Hyderabad,2025-06-25 21:50:59,P2P,iOS,0
e60de3a9-90d6-43d0-8efd-fa2d470bc237,820,1961.1,Zomato,Bengaluru,2025-06-25 21:51:44,P2P,Android,0
d3100605-b0bb-45ed-a83d-841aa0fb43e2,405,2602.83,Uber,Pune,2025-06-25 22:18:03,P2M,iOS,1
c4d0c78e-3faf-4719-9a8e-6686f731a9f8,820,1988.02,BigBazaar,Surat,2025-06-26 01:30:56,QR,Android,0
7cbd4ff0-c619-442f-990b-e555033068c2,616,3567.48,ElectricityBoard,Hyderabad,2025-06-26 01:47:38,QR,Android,0
0853f08b-33b8-41b3-9802-baebe123716d,795,8030.76,UnknownQR,Chennai,2025-06-26 03:02:52,P2P,Emulator,0
6f4cc607-35c0-4bb5-85f2-6d80020d0168,428,9286.06,SmallShop,Kolkata,2025-06-26 03:42:47,P2P,iOS,0
6d07651f-49fc-4bf1-8db1-b9eb5de57035,1083,5595.41,Flipkart,Delhi,2025-06-26 04:28:02,P2P,Android,0
e75525ec-541d-4167-9edd-40dca895b592,532,4852.38,Amazon,Lucknow,2025-06-26 04:58:10,Refund,Android,0
199e7f85-2c15-4233-8094-736d8f23b344,473,1975.77,Zomato,Pune,2025-06-26 05:35:22,P2M,Android,0
4b0c34d9-a485-498b-bb36-474618fd0e81,307,5522.28,Amazon,Bengaluru,2025-06-26 06:22:11,P2P,Android,0
b0bddc0d-f64d-4998-8e58-14b1a66ea29e,944,3642.04,Flipkart,Pune,2025-06-26 07:53:29,P2P,Android,0
0864d936-3524-469f-b620-8e9879b43115,410,1843.39,BigBazaar,Delhi,2025-06-26 08:11:05,QR,iOS,0
d4152dd8-a313-47b0-a4c3-94b8c7dde289,461,6825.21,Ola,Surat,2025-06-26 08:12:48,P2M,Android,0
92ea9e21-6732-4082-99bf-f11db4517b13,168,5602.35,Zomato,Surat,2025-06-26 08:52:31,Refund,Android,0
6bf31491-ae77-4e62-9920-0436870cb463,49,2317.53,IRCTC,Jaipur,2025-06-26 10:14:16,P2M,Android,0
ffc19fa5-cc1c-4e05-b5e7-a1d21dbefdc2,463,3893.06,SmallShop,Mumbai,2025-06-26 11:20:52,P2P,Rooted,0
8ac483b9-dd46-4298-9df9-e3c12ed04c0e,1368,2611.34,UnknownQR,Delhi,2025-06-26 11:51:01,P2P,Android,0
23913ab8-376a-48bf-a07f-3afe6d017681,1380,4700.05,PaytmMall,Indore,2025-06-26 11:58:07,P2M,Android,0
a4af436a-5e08-4cf6-a579-69fd276dc236,1310,1892.56,IRCTC,Bengaluru,2025-06-26 11:58:12,P2P,Android,0
591ca2c5-2300-46d9-9b48-f42a92728322,1131,4213.96,UnknownQR,Pune,2025-06-26 14:07:26,P2M,iOS,0
f4ea7d70-621a-43b7-9c34-428ddece805b,88,2274.1,UnknownQR,Jaipur,2025-06-26 14:09:40,P2P,Android,0
7a520ffe-628f-4d8a-8098-897870c120e6,386,14170.12,Flipkart,Kolkata,2025-06-26 14:58:09,P2P,iOS,0
76b2befd-6d7b-4b8c-9264-71f5d6bba202,1188,9873.59,Flipkart,Ahmedabad,2025-06-26 15:16:19,P2P,Android,0
6aefd4c7-b4ea-47b2-9f30-e6b467a412b9,1223,7694.54,BigBazaar,Mumbai,2025-06-26 16:05:39,Refund,iOS,0
a70168a1-3556-40ed-a646-abf5912a6419,634,716.49,Flipkart,Mumbai,2025-06-26 17:27:34,P2P,iOS,0
698aa4e9-3799-4e30-86d7-c59fb13d1077,1447,6681.68,Swiggy,Delhi,2025-06-26 17:56:55,P2P,iOS,0
54e6ce4c-709f-4e0b-acdc-f096c361d929,926,3067.2,Jio,Mumbai,2025-06-26 18:35:41,P2M,iOS,0
9b939310-2c66-4974-9bbf-bf49dbc23047,469,5795.1,IRCTC,Indore,2025-06-26 18:47:46,P2M,Rooted,0
28a6919a-6055-4b33-9ec9-b367822e0e28,259,3704.91,BigBazaar,Indore,2025-06-26 20:13:41,P2P,Android,0
e59782a9-2a39-4ce4-9d2f-7319acaa25f7,1491,2250.34,Flipkart,Jaipur,2025-06-26 20:32:49,QR,Android,1
8503667f-1f09-4d3e-a42f-deac673dbdda,14,9527.71,SmallShop,Pune,2025-06-26 20:37:48,AutoPay,Android,0
54baba4f-3ff6-4069-bbe1-cbbf3218bb33,965,3999.51,Uber,Pune,2025-06-26 21:34:59,P2P,iOS,0
1fc5d18b-09d3-4e4f-87ea-7d955a7017a4,780,4718.22,IRCTC,Kolkata,2025-06-26 22:07:45,P2M,Rooted,0
e7e478dd-545a-4682-a20e-16448577523a,674,2519.51,Flipkart,Indore,2025-06-26 22:41:18,QR,iOS,0
527faa1a-54e1-4c87-bb33-e596009b673d,245,1870.63,UnknownQR,Ahmedabad,2025-06-26 22:46:59,P2P,Android,0
81e8ce06-3c24-4068-9295-862e7181fe20,1237,1572.16,BigBazaar,Jaipur,2025-06-26 23:28:02,P2M,Android,0
be45e0ea-ff69-4b75-be44-385d7c70f617,237,2120.46,SmallShop,Pune,2025-06-27 00:04:27,P2M,Android,0
1882f0c1-e1f7-4b49-bad2-b6c97b307ac3,1008,3731.3,BigBazaar,Bengaluru,2025-06-27 00:08:48,PullRequest,Android,0
0f2c98c7-67d5-4e43-b52e-e6244c35c9f6,1441,3534.24,PaytmMall,Bengaluru,2025-06-27 00:39:13,P2P,iOS,0
430c418f-dee0-4b9b-8e7b-7ada818105e1,191,5892.31,Amazon,Bengaluru,2025-06-27 00:45:19,P2P,Android,0
d15607de-b8a8-40bb-8ad9-138d4ecc3a94,148,2986.02,Jio,Lucknow,2025-06-27 00:46:10,P2M,Android,0
0bf84619-a7df-429d-87ff-e18a72440d78,1303,6468.7,Swiggy,Hyderabad,2025-06-27 00:55:18,P2P,iOS,0
1f858011-f2b1-4e7d-9a6e-959eb4932e36,531,1761.62,Uber,Indore,2025-06-27 01:07:57,P2P,Android,0
556f80fc-9400-46e0-851b-bc46b9568901,1373,1650.49,Swiggy,Hyderabad,2025-06-27 01:22:27,Refund,iOS,0
13d92b6b-8982-4a9a-b77c-d46facf2ff92,1216,1800.46,Amazon,Chennai,2025-06-27 02:46:16,Refund,Android,0
59d3ed92-d009-449d-9c49-f0aa7becd5ed,547,2160.45,Zomato,Mumbai,2025-06-27 03:46:10,QR,Android,0
aa02c43e-6bbd-4ec3-94fe-81360ba5dfeb,914,1438.0,PaytmMall,Surat,2025-06-27 04:46:07,P2M,Android,0
080714d8-a9c1-4664-a616-d576a4510abc,643,8634.86,Zomato,Indore,2025-06-27 04:55:16,P2P,Android,0
2dc51147-6f7a-47d8-ad82-9920d2b781e6,1376,4985.88,Swiggy,Kolkata,2025-06-27 04:59:41,P2P,Android,0
b3ee3c91-1417-482a-9ead-6f0ed199de3e,261,3703.85,Jio,Hyderabad,2025-06-27 05:19:05,P2P,Android,0
dc122e4c-94da-4831-8a59-9c9da6268012,1097,2112.92,Amazon,Chennai,2025-06-27 07:17:40,P2P,iOS,0
224349dd-ad15-4ead-b816-cfdc8a80637c,1028,2838.18,Zomato,Surat,2025-06-27 08:28:01,QR,iOS,0
d4ae5ae7-4e9e-42d0-b2d2-666fcd0c3778,538,2049.64,BigBazaar,Indore,2025-06-27 08:56:09,Refund,Android,0
b8b15eff-86c1-4717-85a0-add1ec83e04f,123,10263.37,BigBazaar,Pune,2025-06-27 10:31:42,P2M,Android,0
48c4e252-3396-44eb-bdfb-f486d6d0629d,1100,6016.48,Swiggy,Indore,2025-06-27 11:01:53,P2P,Android,0
a5415ee2-ea07-470f-ae4d-0f63d4b62932,1109,2233.98,Flipkart,Surat,2025-06-27 11:46:26,P2P,iOS,0
579d3f9d-af0e-4844-9495-43a3b745db88,1016,1786.77,Uber,Bengaluru,2025-06-27 12:21:00,P2P,Android,0
714e42f0-d0c3-424a-b3a3-72bbf5683ed2,1136,5728.59,Amazon,Lucknow,2025-06-27 12:40:56,P2M,Android,0
7b53c599-eec9-4430-9b4f-74f9b339bc39,942,1093.3,Uber,Pune,2025-06-27 13:01:56,PullRequest,Android,0
4baa7321-63ec-4e52-a82d-d23551623e87,525,8145.11,PaytmMall,Chennai,2025-06-27 13:04:34,P2P,iOS,1
9f81bb68-21c3-4929-8e2d-319c5446c75b,591,2706.9,Uber,Pune,2025-06-27 13:53:17,QR,Android,0
fab0bcd5-e2e3-49cc-a07d-21fcf595558b,600,2568.4,Airtel,Mumbai,2025-06-27 14:50:20,P2M,iOS,0
81a181af-3229-4148-8816-bc5bd8877cd3,887,3815.28,Swiggy,Hyderabad,2025-06-27 15:15:48,P2P,Android,0
4a3c7637-ac81-406b-b257-7f8201ef0cfd,448,3345.5,Zomato,Bengaluru,2025-06-27 15:38:10,QR,Android,0
53be9a8e-b5bf-4bee-842b-18b032613dec,1318,2905.67,ElectricityBoard,Pune,2025-06-27 16:44:08,QR,Android,0
4701ee1b-8d5c-4e76-8e54-45a730d3639e,1303,4305.6,Airtel,Kolkata,2025-06-27 16:53:56,P2M,Android,0
440c229c-49b8-46b2-94b1-4fa4d04ec04b,1379,2523.25,Flipkart,Indore,2025-06-27 16:55:06,Refund,Android,0
5949a730-5a64-40ab-bd2f-2ea4f25386a0,1401,3992.56,Amazon,Chennai,2025-06-27 17:22:43,Refund,Android,0
a81d1d42-09f8-41d6-a5dd-d08a2e5f583a,129,1634.72,Swiggy,Pune,2025-06-27 17:27:11,P2M,iOS,0
6146ac55-e37f-4ef0-b81c-7c1bd256cfd2,554,522.63,Zomato,Bengaluru,2025-06-27 17:48:00,P2P,iOS,0
fbd6461a-e8aa-40e5-875e-2048acbef7ca,1106,6260.55,Ola,Jaipur,2025-06-27 19:05:38,AutoPay,Android,0
9b631806-921f-45aa-ba9a-0d0e3b7a8c96,1202,6932.27,Amazon,Ahmedabad,2025-06-27 19:26:40,P2M,Android,0
cd4148ab-a037-4a65-9c59-273728131c3e,1353,4748.69,Airtel,Pune,2025-06-27 19:33:50,P2P,iOS,0
31890281-eb66-452c-9602-6fd7eb09d9f9,717,3518.6,Amazon,Jaipur,2025-06-27 19:39:25,P2M,Android,0
9e73d870-fec2-4693-80f2-f513570a000a,826,1912.85,Zomato,Hyderabad,2025-06-27 19:46:14,P2M,Android,0
b3e25028-26d0-475b-8a03-3995801edda3,793,2896.36,Zomato,Mumbai,2025-06-27 20:08:10,P2P,Android,0
288551f3-96a3-49a9-a2cf-5f26d9db7d6f,394,11530.34,Amazon,Delhi,2025-06-27 20:52:34,P2M,Android,0
0fbd7725-b478-4914-9d98-b8068e193a5e,111,8478.82,Ola,Mumbai,2025-06-27 20:59:51,PullRequest,Android,1
3cfe2462-a675-4885-8d41-67b4289e145b,713,11063.84,Amazon,Chennai,2025-06-27 21:28:49,QR,Android,0
77b04a77-3c23-440c-ae72-ba96c1b8b68d,329,2714.34,SmallShop,Hyderabad,2025-06-27 21:32:44,P2P,iOS,0
15d02c5f-7eba-4088-9c56-b4264538409b,231,3489.04,Zomato,Bengaluru,2025-06-27 21:33:05,QR,Android,0
0eb6caba-7295-4597-b8f1-2ba3987cf737,1054,5543.86,Amazon,Ahmedabad,2025-06-27 22:34:14,P2M,Android,0
fff21889-d8b4-455a-bf46-189750a53dce,292,4918.5,Flipkart,Kolkata,2025-06-27 22:48:01,QR,Android,0
c495b9e8-f190-4c73-a247-c4447513f6a8,1361,5116.14,SmallShop,Jaipur,2025-06-27 22:52:47,P2P,Android,1
e74c3991-0607-4fb2-aa34-ebf161ff7254,244,2856.82,Airtel,Kolkata,2025-06-28 00:06:20,QR,Android,0
a825e497-e29f-487e-8865-cfcc1951ec9c,746,3553.33,UnknownQR,Chennai,2025-06-28 00:15:28,P2M,iOS,0
d0566e8e-9541-46ef-938f-e79a08ffef00,963,2519.38,Flipkart,Indore,2025-06-28 01:11:39,Refund,iOS,0
b561052f-9324-4c42-af74-0c258a5189ab,1154,2821.47,Amazon,Surat,2025-06-28 02:32:58,QR,Android,0
a1a21ad9-50da-4c8d-bc86-3f63eeaebcc1,96,11906.29,Swiggy,Indore,2025-06-28 03:11:37,P2M,Android,1
f5fb25bf-7a11-4215-b532-b93bcb556f75,1253,8903.87,Amazon,Chennai,2025-06-28 03:16:31,P2P,Android,0
bb69fb54-5847-431e-886d-2bee9f594fc3,1338,5718.52,Flipkart,Indore,2025-06-28 03:41:58,P2P,Android,0
8adda326-ac37-461e-912a-af849c5bfe0e,889,4504.16,Flipkart,Hyderabad,2025-06-28 03:44:03,P2M,iOS,0
654b3d18-de59-42da-8838-6c305c22a802,662,2925.28,Swiggy,Delhi,2025-06-28 08:12:31,P2P,iOS,0
eb36beb9-19a4-41cb-94d1-3334ebdf7235,1017,4461.46,Swiggy,Chennai,2025-06-28 08:28:39,QR,Android,0
eff804ca-2d87-40c3-b65c-6938fc0e360b,130,6347.03,Airtel,Pune,2025-06-28 09:53:23,P2M,Android,0
f755b336-c1d2-493e-8df3-7c62e8ab819f,1149,4519.53,Jio,Kolkata,2025-06-28 09:53:30,P2M,iOS,0
5b3e0676-ae3a-4d72-a95f-c6234b5176c4,561,2680.63,Amazon,Surat,2025-06-28 09:55:24,Refund,Android,0
6c08d79b-dcb0-4f6c-b8ee-c5340881b3d7,385,5905.34,Flipkart,Kolkata,2025-06-28 11:44:53,Refund,iOS,0
a70375b3-21c4-412a-b6a7-6556d6f1e22f,278,2298.23,BigBazaar,Jaipur,2025-06-28 11:54:06,P2M,Android,0
8079e238-c132-45a5-a0c6-20c666074aec,1052,2538.67,Flipkart,Kolkata,2025-06-28 11:56:44,P2P,Android,0
11859780-d69a-4616-879f-61ce878033e6,978,5380.45,Uber,Mumbai,2025-06-28 12:10:29,AutoPay,Android,0
f3694f1c-8253-4c13-8df7-231808db2d96,197,1901.44,Jio,Delhi,2025-06-28 12:46:12,P2M,iOS,0
ed9fd98c-2d80-4db2-b898-45f548ea2bc3,478,2363.54,Uber,Surat,2025-06-28 12:53:40,AutoPay,Android,0
9b0e3b97-709d-4a8f-8ac4-42b4954e6338,1297,4061.96,Uber,Delhi,2025-06-28 14:17:52,P2M,Android,0
c5e63b18-fdf7-4398-a8ea-47d8731ef673,972,4481.54,Zomato,Mumbai,2025-06-28 14:56:08,PullRequest,Android,0
bea84b0a-bf3e-4726-9960-62249e73642d,1114,4363.0,Amazon,Mumbai,2025-06-28 16:01:54,P2M,Android,0
31901928-ff51-4d9a-a0ab-f367501d044f,381,1790.87,Uber,Indore,2025-06-28 16:26:41,QR,Android,0
12899045-1370-47b2-9201-9d2c38441c75,738,1666.05,Zomato,Hyderabad,2025-06-28 16:50:32,P2P,Android,0
8fe5ef13-336f-42ce-ae5e-49cac6d982d0,537,6598.41,Swiggy,Mumbai,2025-06-28 17:00:19,P2M,Android,0
dbca427d-51e5-4c73-a291-f52bbe4fd79a,1093,5075.86,Swiggy,Jaipur,2025-06-28 17:27:41,P2P,Android,0
0a321bb0-0e1e-44c5-b78e-93350231ae2c,57,6349.9,Zomato,Jaipur,2025-06-28 18:23:29,P2M,iOS,0
f900e365-225e-4ded-bf65-345ec19efd0f,1212,3316.07,Jio,Kolkata,2025-06-28 19:09:16,PullRequest,Android,0
c0fff14e-c646-49df-a5bd-cd37bc8715cb,809,1791.02,Zomato,Mumbai,2025-06-28 19:15:12,PullRequest,Android,0
a5e1cdbb-cf83-48fd-8712-1c011ab75d02,477,5316.01,PaytmMall,Delhi,2025-06-28 19:58:30,P2M,iOS,0
9f4d0b85-f0f2-4f1d-a004-76d7cdeb43d0,894,3555.69,Airtel,Lucknow,2025-06-28 20:49:37,P2M,Android,0
df1d8453-7d62-45d9-bc47-10830b2d8d4e,1464,5227.93,Airtel,Kolkata,2025-06-28 20:59:19,QR,Android,0
b7bb8872-94ff-499b-83cb-8a2c43709173,344,5787.11,Swiggy,Kolkata,2025-06-28 22:42:31,P2P,Android,0
b066544b-4a41-4caf-b0ed-e7dc6fec208c,255,3481.75,Ola,Lucknow,2025-06-29 01:42:38,P2P,Android,0
10138a84-08a7-4179-bc34-ec956f4a969d,384,1889.9,ElectricityBoard,Jaipur,2025-06-29 01:46:35,QR,Android,0
764f261c-cc26-4d62-966d-6f7b333ad85f,774,9101.12,Airtel,Delhi,2025-06-29 03:21:15,P2P,iOS,0
a83640cb-8b65-4be5-a402-7b43427d3df6,1270,3950.21,SmallShop,Pune,2025-06-29 04:23:36,P2M,iOS,1
0df35026-a420-4171-9a33-cf6fa4f56fd9,365,3740.06,Airtel,Indore,2025-06-29 04:42:06,PullRequest,Android,0
e15d71d9-2643-4665-a352-98426f0f2b94,1046,18455.43,Airtel,Chennai,2025-06-29 04:46:25,P2P,Android,0
3d705ea2-0ab9-4a6b-a0ff-7d279243ab92,939,3195.93,Flipkart,Lucknow,2025-06-29 04:55:01,QR,Android,0
41e0b3b2-45b9-4068-8c3a-b7fbea7a60f2,1333,8602.26,Amazon,Chennai,2025-06-29 05:52:22,P2P,iOS,0
5b491a30-2240-4739-baae-ce22c0e507e8,973,2041.45,Zomato,Hyderabad,2025-06-29 06:26:07,P2M,Android,0
2ba3df73-806a-49e0-b3a7-973f08ec2def,580,1551.78,Uber,Chennai,2025-06-29 06:29:07,QR,iOS,0
661e105b-7652-4510-8a09-19845461c330,1076,4551.16,SmallShop,Bengaluru,2025-06-29 06:31:56,P2P,Android,0
76e5df61-7dd8-4768-8f58-e639853d31fe,1425,4009.78,UnknownQR,Indore,2025-06-29 06:35:05,P2P,iOS,0
c6adca05-d96c-40d9-8d35-e3a6c6ed06d9,1445,5652.78,Airtel,Indore,2025-06-29 08:30:51,AutoPay,iOS,0
682a43fe-bf71-4f96-9a5e-e423c6b18ce2,71,2507.32,BigBazaar,Ahmedabad,2025-06-29 08:59:10,P2M,iOS,0
079b70a7-be61-4c6f-8aca-2253c98e3d17,1192,3724.66,ElectricityBoard,Lucknow,2025-06-29 09:00:03,P2P,Android,0
b0f377ca-6741-4870-b91b-776aa756556b,569,2397.06,Ola,Bengaluru,2025-06-29 09:06:16,AutoPay,Android,0
14c17dae-b58c-4bc2-ac27-6e3db7aec32c,1342,1330.04,Flipkart,Ahmedabad,2025-06-29 09:23:59,P2P,iOS,0
e30d0ea3-322d-441f-90b4-970fc6e6aee8,381,3865.02,SmallShop,Hyderabad,2025-06-29 09:41:22,Refund,iOS,0
7e67c53d-fcd4-4cea-878e-082771d30db9,561,1796.92,Amazon,Chennai,2025-06-29 10:55:47,P2P,Android,0
14ead3ba-04fa-41ad-b12e-37db55dbbbc7,1180,1903.78,Flipkart,Kolkata,2025-06-29 11:51:37,QR,iOS,0
8f41f0c2-e31d-4cbc-9824-42cf462c16f9,664,1787.36,Swiggy,Kolkata,2025-06-29 11:58:02,P2P,Android,0
d6e0e265-d948-4cac-85db-0752c8d16fc0,604,5724.81,Flipkart,Kolkata,2025-06-29 12:13:28,P2P,Android,0
441c42c3-d8a8-4f8d-836c-f9aba4c7e3a2,292,4087.72,Airtel,Mumbai,2025-06-29 12:18:21,P2M,iOS,0
8d91cda8-55f4-4cd4-8078-4a2b4466eb6c,723,1108.03,Uber,Bengaluru,2025-06-29 13:08:27,P2M,Android,0
9c1c41e1-bb00-4bd9-b300-6a9aaa5f8976,1249,2503.46,UnknownQR,Lucknow,2025-06-29 13:11:44,P2P,iOS,0
089a3865-d2a0-444d-b879-af68973a42cc,433,1530.55,Swiggy,Surat,2025-06-29 13:16:33,P2M,Android,0
bdfe6b17-1e64-49e8-8210-8cdb51d350a8,366,3224.16,BigBazaar,Chennai,2025-06-29 13:58:04,QR,Android,0
2be281fe-b1f8-4d8b-9545-f0de8b1b7049,899,1505.75,Amazon,Chennai,2025-06-29 14:22:30,QR,Android,0
